payoff,cohort,model,seed,scope,axis,offset,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,0.025,6,6,15.452905496794605,20.92763865941393,0.9931018365717308,4.245149873846455,5.18153816012346,-3.042046037925353,0.16666666666666666,0.6666666666666666,0.8333333333333334,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,0.05,6,6,18.070159284635338,26.048195797714015,0.9902891625629385,8.237593357717214,10.602590686161188,-7.400558279286719,0.0,0.3333333333333333,0.8333333333333334,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,-0.05,1,1,3.097452881727804,3.097452881727804,,1.9520707158315531,1.9520707158315531,1.9520707158315531,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,-0.025,1,1,2.385243193661154,2.385243193661154,,1.2398610277640714,1.2398610277640714,1.2398610277640714,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,-0.01,1,1,2.2253753936329304,2.2253753936329304,,1.0799932277339064,1.0799932277339064,1.0799932277339064,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,-0.005,1,1,1.7990026130682963,1.7990026130682963,,0.6536204471691196,0.6536204471691196,0.6536204471691196,1.0,1.0,1.0,1,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,0.005,1,1,0.6362772446645977,0.6362772446645977,,0.5091049212358456,0.5091049212358456,-0.5091049212358456,1.0,1.0,1.0,1,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,0.01,1,1,0.26956390483974246,0.26956390483974246,,0.8758182610574679,0.8758182610574679,-0.8758182610574679,1.0,1.0,1.0,1,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,0.025,1,1,2.6502963105394883,2.6502963105394883,,3.795678476436187,3.795678476436187,-3.795678476436187,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,0.05,1,1,9.476262244927057,9.476262244927057,,10.621644410824928,10.621644410824928,-10.621644410824928,0.0,0.0,0.0,1,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,-0.05,6,6,15.697617036011252,20.32184513223368,0.9922226958314521,7.733368898792193,9.871325944495124,-2.0308462195734998,0.16666666666666666,0.3333333333333333,0.6666666666666666,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,-0.025,6,6,13.316511579198353,18.307593508076195,0.9938884181176919,4.614108141039503,5.830090075769727,-1.615097389522304,0.16666666666666666,0.6666666666666666,0.8333333333333334,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,-0.01,6,6,12.808159357403989,16.94375119153968,0.9948324849496915,1.748102820832585,2.199332649243513,-0.7282232301858689,0.16666666666666666,1.0,1.0,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,-0.005,6,6,12.481863563341904,16.530088572022112,0.9950882216479816,1.0727385981601134,1.2941242365369106,-0.6084270289265654,0.5,1.0,1.0,5,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,0.005,6,6,12.320584886825904,16.19153077317646,0.9953105016817623,0.8765269799401166,1.0596789449595145,0.12739735766781277,0.8333333333333334,1.0,1.0,5,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,0.01,6,6,12.247304643466427,15.894545274173373,0.9954944265533276,1.621502334422427,2.0694125098320146,0.6611938883991365,0.3333333333333333,1.0,1.0,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,0.025,6,6,11.710289683226014,15.033820502955075,0.9959502654005914,4.619518191452722,6.260912155616022,2.1137870221768655,0.0,0.8333333333333334,0.8333333333333334,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,0.05,6,6,15.091189425585375,16.947167176382248,0.9947450943434105,10.386910402016738,14.84564739729853,4.824703201106776,0.0,0.3333333333333333,0.8333333333333334,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,-0.05,6,6,16.203051019436014,20.415192987543453,0.9920981110028899,10.037107111059434,11.551909821385825,7.370263960136806,0.0,0.16666666666666666,0.6666666666666666,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,-0.025,6,6,14.467505975687951,17.807578570924875,0.9941519668640932,4.731653766668552,5.40027953186377,3.117397023958786,0.16666666666666666,0.6666666666666666,1.0,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,-0.01,6,6,13.267246652233249,16.784655877050685,0.9948922592151265,1.8057124489361207,2.0412513191138593,1.0577888334091126,0.16666666666666666,1.0,1.0,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,-0.005,6,6,12.849393217170169,16.509466028359174,0.9950869687883994,0.9014848538719512,1.008623175108459,0.49668846086939383,0.6666666666666666,1.0,1.0,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,0.005,6,6,12.013308273864823,16.023152016222525,0.9954259059207965,0.8707513837816757,0.9893034740376773,-0.448622091116045,0.5,1.0,1.0,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,0.01,6,6,11.59995115315572,15.803065820364688,0.9955749005820889,1.7011367529368755,1.923614214883878,-0.8267785824540738,0.16666666666666666,1.0,1.0,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,0.025,6,6,11.511313320762687,15.078347602232537,0.9960373139687011,4.057364711024802,4.601259008500521,-1.4795383237080728,0.0,0.5,1.0,6,1.0
detailed,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,0.05,6,6,11.8050961358634,13.54131830013301,0.9968862641711659,7.259450224672581,8.681103664913081,-0.9827624976733086,0.0,0.5,0.6666666666666666,6,1.0
detailed,published_monthly_6,augmented_delta,101,schedule,nobs_early,1.0,6,6,184.32009373559745,198.08267150195923,-0.3054664961767808,187.78405186739315,197.22102771398534,187.78405186739315,0.0,0.0,0.0,6,0.3333333333333333
detailed,published_monthly_6,augmented_delta,101,schedule,nobs_late,1.0,6,6,263.49066803406276,268.4053622030422,-0.3651395472278878,260.0267099022665,264.28864521597194,-260.0267099022665,0.0,0.0,0.0,6,0.6666666666666666
detailed,published_monthly_6,augmented_delta,101,schedule,nobs_middle,1.0,6,6,243.67401929766888,252.07476078383257,-0.18087369985436985,240.21006116587262,244.9147640748669,-240.21006116587262,0.0,0.0,0.0,6,0.6666666666666666
detailed,published_monthly_6,augmented_delta,101,schedule,tenor_months,-12.0,6,6,527.0013130202345,558.2307474280472,-10.797039322568518,530.4652711520299,559.4083023203177,530.4652711520299,0.0,0.0,0.0,6,0.5
detailed,published_monthly_6,augmented_delta,101,schedule,tenor_months,-6.0,6,6,215.96413596740908,242.10393439041488,-0.4013241582019025,219.4280940992053,243.885547559196,219.4280940992053,0.0,0.0,0.0,5,0.4
detailed,published_monthly_6,augmented_delta,101,schedule,tenor_months,-3.0,6,6,120.31185068516636,131.2629381374311,0.6230096595550292,123.77580881696265,132.42527173794255,123.77580881696265,0.0,0.0,0.0,6,0.3333333333333333
detailed,published_monthly_6,augmented_delta,101,schedule,tenor_months,-1.0,6,6,34.74891620934644,42.70585915794055,0.965256400760264,38.21287434114176,41.29926614237289,38.21287434114176,0.0,0.0,0.0,6,0.3333333333333333
detailed,published_monthly_6,augmented_delta,101,schedule,tenor_months,1.0,6,6,31.800127550353256,38.4785879335849,0.974924861816519,28.336169418557876,29.818689867972495,-28.336169418557876,0.0,0.0,0.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,schedule,tenor_months,3.0,6,6,106.46832330713853,111.94801071673935,0.8018746590134911,103.00436517534244,107.66578654110006,-103.00436517534244,0.0,0.0,0.0,4,1.0
detailed,published_monthly_6,augmented_delta,101,schedule,tenor_months,6.0,6,6,224.57097787813896,230.6567734822464,0.2273000947621595,221.10701974634298,227.01468283535448,-221.10701974634298,0.0,0.0,0.0,6,0.5
detailed,published_monthly_6,augmented_delta,101,schedule,tenor_months,12.0,6,6,410.0240644263292,419.228846903495,-1.0508486840862772,406.5601062945334,416.8428263010773,-406.5601062945334,0.0,0.0,0.0,6,0.5
detailed,published_monthly_6,augmented_delta,101,terms,coupon_regular,-0.01,6,6,10.920372385671726,14.844532213418178,0.996110620792874,9.927363099453144,10.702260610510145,-1.3961657889058827,0.0,0.16666666666666666,0.5,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,coupon_regular,-0.005,6,6,12.063055335305156,17.13061639019146,0.9947780456813567,5.593354951241172,6.266875293751174,-1.0722510520307484,0.0,0.5,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,coupon_regular,-0.0025,6,6,14.137493564716047,18.725274244846705,0.9937382223225295,2.863633359918271,3.2902413300086213,-0.6651695819539535,0.16666666666666666,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,coupon_regular,-0.001,6,6,15.851978092690237,19.829315280663504,0.9929641067093176,1.1491488319432845,1.343292270265507,-0.3009166817603968,0.5,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,coupon_regular,0.001,6,6,18.141633083084646,21.445689656215382,0.9917500446409254,1.1405061584507614,1.3681997837593116,0.3518786530430571,0.5,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,coupon_regular,0.0025,6,6,19.81230819715044,22.739616155540954,0.9907086988568509,2.8111812725160923,3.446556878491103,0.9786900134725727,0.16666666666666666,0.8333333333333334,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,coupon_regular,0.005,6,6,22.41040286459429,24.982160833672364,0.9887569960990635,5.409275939959596,6.913353959473359,2.297027161090005,0.16666666666666666,0.5,0.8333333333333334,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,coupon_regular,0.01,6,6,26.54841107256925,29.47716341314563,0.9842830850580869,9.824970295399465,13.576067856450456,5.873070657985274,0.16666666666666666,0.5,0.5,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,first_strike,-0.05,6,6,17.390241391152205,19.342527675712287,0.9901473915555253,8.31572387538205,10.200116220660883,-4.789270346323134,0.16666666666666666,0.3333333333333333,0.6666666666666666,5,1.0
detailed,published_monthly_6,augmented_delta,101,terms,first_strike,-0.025,6,6,14.932533704766684,19.398596090838524,0.9920568157870913,2.3512675663625546,3.1442207154367883,-0.9175199807301557,0.5,0.8333333333333334,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,first_strike,-0.01,6,6,16.134304046268273,20.101020801709982,0.9923107302816863,0.9320970112536114,1.1337736754141385,-0.2091157382634327,0.5,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,first_strike,-0.005,6,6,16.743615965958877,20.40444344881826,0.9922942326118342,0.6606194025641908,0.6943026609539678,-0.17799251276251915,1.0,1.0,1.0,5,1.0
detailed,published_monthly_6,augmented_delta,101,terms,first_strike,0.005,6,6,17.68669249506426,21.07100591993911,0.9922836826714532,0.6855655704304763,0.9248845422392096,0.32786488712071865,0.6666666666666666,1.0,1.0,5,1.0
detailed,published_monthly_6,augmented_delta,101,terms,first_strike,0.01,6,6,17.782360005801518,21.183848350577314,0.9924122938792815,1.0618646755010428,1.3021125950918193,0.2926893109125402,0.5,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,first_strike,0.025,6,6,18.62099170768094,21.95794798387439,0.9924058962355102,2.3296194892775417,2.577909055934267,-0.4679863396083202,0.16666666666666666,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,first_strike,0.05,6,6,19.123507149393845,23.68117333814275,0.9919738398360811,5.643573274768247,6.800242483294111,-3.9013682666727867,0.0,0.5,0.8333333333333334,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,ki_barrier,-0.05,1,1,0.9127439685616991,0.9127439685616991,,3.9575311314976886,3.9575311314976886,-3.9575311314976886,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,101,terms,ki_barrier,-0.025,1,1,3.394945876156271,3.394945876156271,,1.4753292239034792,1.4753292239034792,-1.4753292239034792,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,101,terms,ki_barrier,-0.01,1,1,4.920300066076379,4.920300066076379,,0.05002496601515638,0.05002496601515638,0.05002496601515638,1.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,101,terms,ki_barrier,-0.005,1,1,5.018845523834898,5.018845523834898,,0.14857042377304985,0.14857042377304985,0.14857042377304985,1.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,101,terms,ki_barrier,0.005,1,1,4.847544080193984,4.847544080193984,,0.02273101986865811,0.02273101986865811,-0.02273101986865811,1.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,101,terms,ki_barrier,0.01,1,1,4.948131155408191,4.948131155408191,,0.07785605534878215,0.07785605534878215,0.07785605534878215,1.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,101,terms,ki_barrier,0.025,1,1,3.321691731654937,3.321691731654937,,1.5485833684039605,1.5485833684039605,-1.5485833684039605,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,101,terms,ki_barrier,0.05,1,1,1.7155388130231586,1.7155388130231586,,6.5858139130832285,6.5858139130832285,-6.5858139130832285,0.0,0.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,101,terms,last_strike,-0.05,6,6,19.889941350983765,24.734535949611868,0.9884784650012508,6.51229201020231,7.187551239543446,-0.5867912451236196,0.0,0.5,0.8333333333333334,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,last_strike,-0.025,6,6,17.830238873272112,22.46507691223126,0.9907974765601334,3.7698259339643188,4.610989498547344,-1.1529295966718014,0.16666666666666666,0.8333333333333334,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,last_strike,-0.01,6,6,17.292382352314537,21.11894707708659,0.9919720040819654,1.5449937149777089,1.7974127588133662,-0.6141134491325994,0.16666666666666666,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,last_strike,-0.005,6,6,16.991186736440795,20.57731176218583,0.9923885802207814,0.848612682067095,1.0603166547120493,-0.5633261810459648,0.6666666666666666,1.0,1.0,5,1.0
detailed,published_monthly_6,augmented_delta,101,terms,last_strike,0.005,6,6,16.926268902311676,20.50730691978082,0.9924774024565728,0.7032662276383393,0.9061333309168834,0.10693309629548375,0.6666666666666666,1.0,1.0,5,1.0
detailed,published_monthly_6,augmented_delta,101,terms,last_strike,0.01,6,6,16.725152606503798,20.39784610867051,0.9925796826399824,1.3868845173432958,1.7386231109330417,0.6445377015536307,0.3333333333333333,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,last_strike,0.025,6,6,15.554466429469054,19.802797709851955,0.9929734693767552,4.458254513643133,5.774461006172093,2.253195663568073,0.0,0.8333333333333334,0.8333333333333334,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,last_strike,0.05,6,6,18.10678708692194,22.05031933030124,0.9911038834783968,10.336941841480035,14.524612381259521,5.6672810823905,0.0,0.3333333333333333,0.6666666666666666,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,monthly_barrier,-0.05,6,6,22.054815807625044,28.921240484779513,0.9841416580380632,11.886000131051416,14.878365828855285,10.991411698699435,0.0,0.3333333333333333,0.3333333333333333,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,monthly_barrier,-0.025,6,6,18.92868184128535,24.102928473247157,0.989286294352126,5.539627840290575,7.0995501543408235,4.9926916033588045,0.16666666666666666,0.6666666666666666,0.8333333333333334,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,monthly_barrier,-0.01,6,6,17.777397667621397,21.83481067329799,0.9913562374755134,2.1763539983647946,2.7279113211708443,1.8288411409619976,0.3333333333333333,0.8333333333333334,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,monthly_barrier,-0.005,6,6,17.378981969492695,21.19923294564234,0.9918992773457836,1.0949350398596973,1.3517604019812086,0.8860392460189238,0.6666666666666666,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,monthly_barrier,0.005,6,6,16.582931479262395,20.07645151124901,0.9928190302816126,1.080990211380972,1.3247920914906253,-0.8460195033100678,0.6666666666666666,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,monthly_barrier,0.01,6,6,16.188846527029455,19.600910616280913,0.9931924187903785,2.1376083211501977,2.588736898059925,-1.6300173981852994,0.3333333333333333,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,monthly_barrier,0.025,6,6,14.940885660271912,18.310200809063968,0.9941565628580155,5.272272940004911,6.230735404566079,-3.5530183469858945,0.0,0.6666666666666666,0.8333333333333334,6,1.0
detailed,published_monthly_6,augmented_delta,101,terms,monthly_barrier,0.05,6,6,14.418637757008582,16.669604285589887,0.9952814294653018,10.095902814767008,11.63489110400919,-5.351319368028103,0.0,0.16666666666666666,0.6666666666666666,6,1.0
detailed,published_monthly_6,augmented_delta,233,schedule,nobs_early,1.0,6,6,78.78679190530572,96.24112702578628,0.6918273013363652,83.43042529828098,91.44369432606798,83.43042529828098,0.0,0.0,0.0,6,0.6666666666666666
detailed,published_monthly_6,augmented_delta,233,schedule,nobs_late,1.0,6,6,327.8419286961416,329.636082993313,-1.0590370529785607,323.1982953031657,327.57901954169057,-323.1982953031657,0.0,0.0,0.0,6,0.6666666666666666
detailed,published_monthly_6,augmented_delta,233,schedule,nobs_middle,1.0,6,6,334.7835931387638,335.9065658910785,-1.0969192602977524,330.13995974578796,332.133219671304,-330.13995974578796,0.0,0.0,0.0,6,0.6666666666666666
detailed,published_monthly_6,augmented_delta,233,schedule,tenor_months,-12.0,6,6,501.7649051044834,516.8828232909282,-9.114157676190208,506.40853849745844,519.6493096567606,506.40853849745844,0.0,0.0,0.0,6,0.5
detailed,published_monthly_6,augmented_delta,233,schedule,tenor_months,-6.0,6,6,279.4144724237079,300.16600606187524,-1.154060654584153,284.05810581668374,300.858564205925,284.05810581668374,0.0,0.0,0.0,5,0.4
detailed,published_monthly_6,augmented_delta,233,schedule,tenor_months,-3.0,6,6,78.92963725158279,92.02561124398228,0.8147051274286923,83.57327064455866,88.04356777000908,83.57327064455866,0.0,0.0,0.0,6,0.3333333333333333
detailed,published_monthly_6,augmented_delta,233,schedule,tenor_months,-1.0,6,6,35.368397801247134,44.57195758094627,0.9621537113766938,30.761677009511914,33.189384030548105,28.126973716548665,0.0,0.0,0.16666666666666666,6,0.6666666666666666
detailed,published_monthly_6,augmented_delta,233,schedule,tenor_months,1.0,6,6,30.673288208251808,34.419501887405175,0.9799361512756437,20.36871721035679,21.19743396803015,-20.36871721035679,0.0,0.0,0.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,schedule,tenor_months,3.0,6,6,86.75766332636461,89.17548822239816,0.8742817702515191,82.1140299333889,84.47939213753033,-82.1140299333889,0.0,0.0,0.0,4,1.0
detailed,published_monthly_6,augmented_delta,233,schedule,tenor_months,6.0,6,6,186.51986935890272,187.5543912835269,0.48910352349197717,181.87623596592712,184.61050699211177,-181.87623596592712,0.0,0.0,0.0,6,0.5
detailed,published_monthly_6,augmented_delta,233,schedule,tenor_months,12.0,6,6,342.7764153924648,345.0423322463269,-0.389236107900506,338.1327819994895,342.81848372869825,-338.1327819994895,0.0,0.0,0.0,6,0.5
detailed,published_monthly_6,augmented_delta,233,terms,coupon_regular,-0.01,6,6,17.619118496718027,21.02627133542799,0.9921968171431362,5.559187461627722,6.339969459823284,3.569000461958782,0.16666666666666666,0.3333333333333333,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,coupon_regular,-0.005,6,6,20.374473005324642,23.554069001720922,0.9901276856752315,2.8038329530221326,3.2270302770507655,1.8393365041724579,0.16666666666666666,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,coupon_regular,-0.0025,6,6,21.771770121865302,24.87517149647734,0.9889497160650126,1.406535836481155,1.6256642286900882,0.9311421462056332,0.3333333333333333,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,coupon_regular,-0.001,6,6,22.614718081222236,25.68371174604741,0.9881962668606162,0.5635878771236937,0.6529896351278359,0.3749006489179072,1.0,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,coupon_regular,0.001,6,6,23.742688564067066,26.778662150592794,0.9871367912746807,0.5643826057209473,0.6557313096493114,-0.37728483470922153,1.0,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,coupon_regular,0.0025,6,6,24.591000941454695,27.61162344049384,0.9863008329602668,1.412694983108106,1.6452349844533227,-0.9476327645934267,0.3333333333333333,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,coupon_regular,0.005,6,6,26.005484063905897,29.018867461499166,0.9848300803935494,2.8271781055592746,3.306030114360755,-1.9055970009481626,0.3333333333333333,1.0,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,coupon_regular,0.01,6,6,28.828390503255832,31.896668420912548,0.9815970870326549,5.65008454490997,6.6700716527982085,-3.8319562864930794,0.16666666666666666,0.5,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,first_strike,-0.05,6,6,16.31665532284872,22.207977859558913,0.9870119844041721,15.781404315648976,19.53626486192572,10.641974821726999,0.0,0.3333333333333333,0.5,5,0.8
detailed,published_monthly_6,augmented_delta,233,terms,first_strike,-0.025,6,6,17.265772216708985,23.660196946849734,0.9881834487101601,7.205007073398446,9.78841942496783,6.958141074516834,0.3333333333333333,0.5,0.5,6,0.8333333333333334
detailed,published_monthly_6,augmented_delta,233,terms,first_strike,-0.01,6,6,20.775663019408967,24.909450364058618,0.9881919778658859,2.943274582832352,3.9058324850048494,2.943274582832352,0.3333333333333333,0.8333333333333334,1.0,6,0.8333333333333334
detailed,published_monthly_6,augmented_delta,233,terms,first_strike,-0.005,6,6,22.06637981839746,25.608509909701553,0.9878623389463015,1.7604496410474022,2.1471268410769273,1.3946760396361626,0.3333333333333333,1.0,1.0,5,0.8
detailed,published_monthly_6,augmented_delta,233,terms,first_strike,0.005,6,6,24.528500277421397,27.22715611984237,0.9871161961470083,1.583286288046495,2.022610493280836,-1.2310945969796232,0.5,1.0,1.0,5,0.8
detailed,published_monthly_6,augmented_delta,233,terms,first_strike,0.01,6,6,25.44799801952983,27.927804975677603,0.986812138105771,3.035105076934736,3.9696684768836934,-2.8038713262436286,0.3333333333333333,0.8333333333333334,1.0,6,0.8333333333333334
detailed,published_monthly_6,augmented_delta,233,terms,first_strike,0.025,6,6,28.226318469620008,30.64684348311937,0.985206718421443,7.975986077665774,10.043691403505221,-7.975986077665774,0.16666666666666666,0.3333333333333333,0.6666666666666666,6,0.8333333333333334
detailed,published_monthly_6,augmented_delta,233,terms,first_strike,0.05,6,6,32.80081516458025,36.85561615146006,0.9805594413507603,17.587985482147236,20.64988367046511,-17.587985482147236,0.0,0.16666666666666666,0.16666666666666666,6,0.8333333333333334
detailed,published_monthly_6,augmented_delta,233,terms,ki_barrier,-0.05,1,1,16.347962779596855,16.347962779596855,,7.9622057306849285,7.9622057306849285,7.9622057306849285,0.0,0.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,233,terms,ki_barrier,-0.025,1,1,12.867316023861349,12.867316023861349,,4.48155897494906,4.48155897494906,4.48155897494906,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,233,terms,ki_barrier,-0.01,1,1,10.815199434362512,10.815199434362512,,2.42944238544875,2.42944238544875,2.42944238544875,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,233,terms,ki_barrier,-0.005,1,1,9.722844089508726,9.722844089508726,,1.337087040594339,1.337087040594339,1.337087040594339,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,233,terms,ki_barrier,0.005,1,1,7.178085690911757,7.178085690911757,,1.2076713580034237,1.2076713580034237,-1.2076713580034237,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,233,terms,ki_barrier,0.01,1,1,6.096116613782215,6.096116613782215,,2.2896404351297335,2.2896404351297335,-2.2896404351297335,0.0,1.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,233,terms,ki_barrier,0.025,1,1,0.9434664051168511,0.9434664051168511,,7.4422906437945855,7.4422906437945855,-7.4422906437945855,0.0,0.0,1.0,1,1.0
detailed,published_monthly_6,augmented_delta,233,terms,ki_barrier,0.05,1,1,9.865877939610073,9.865877939610073,,18.25163498852268,18.25163498852268,-18.25163498852268,0.0,0.0,0.0,1,1.0
detailed,published_monthly_6,augmented_delta,233,terms,last_strike,-0.05,6,6,34.55282620529579,37.627969501904175,0.9733360567477013,18.79892330649266,21.890756804888177,-4.158698924363528,0.0,0.0,0.3333333333333333,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,last_strike,-0.025,6,6,29.16983711516362,31.08720724205109,0.9823780270790273,10.040433246484664,11.629668107983758,-1.6385087694419838,0.0,0.16666666666666666,0.6666666666666666,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,last_strike,-0.01,6,6,25.77451547574583,27.939132634768267,0.9859496074502146,3.944875395784186,4.605439276089927,-0.48735423791026883,0.0,0.6666666666666666,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,last_strike,-0.005,6,6,24.584927624130916,27.014642997085065,0.9868814188929762,2.029877400440711,2.4212841190240395,-0.44679910051007604,0.5,1.0,1.0,5,1.0
detailed,published_monthly_6,augmented_delta,233,terms,last_strike,0.005,6,6,22.05846205019437,25.714146551051936,0.9881724499442294,1.8459866090572035,2.2545232669819257,-0.11489552334359503,0.3333333333333333,1.0,1.0,5,1.0
detailed,published_monthly_6,augmented_delta,233,terms,last_strike,0.01,6,6,20.68972422752904,25.19141401945596,0.9886822798952475,3.6338802843008966,4.409811771688615,0.0982611321871758,0.16666666666666666,0.6666666666666666,1.0,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,last_strike,0.025,6,6,19.95873421420644,24.50778952590756,0.9892379222545713,10.067044501798796,11.960619211572196,0.14040968842972687,0.16666666666666666,0.16666666666666666,0.6666666666666666,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,last_strike,0.05,6,6,22.2581076293521,28.33781756293863,0.9853072362261615,22.138925481913276,25.502014920001553,-0.7986307828438749,0.0,0.0,0.16666666666666666,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,monthly_barrier,-0.05,6,6,21.345909589278563,31.834603728166325,0.9807857763479688,18.015223039031465,21.130539524815394,18.015223039031465,0.0,0.16666666666666666,0.3333333333333333,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,monthly_barrier,-0.025,6,6,19.616155924296436,27.043753684682187,0.9865124201224056,8.300352024094481,9.939461805911975,8.300352024094481,0.16666666666666666,0.3333333333333333,0.6666666666666666,6,1.0
detailed,published_monthly_6,augmented_delta,233,terms,monthly_barrier,-0.01,6,6,21.814169423925403,26.094348221068703,0.9876548357409178,3.1588349641939977,3.78583891892207,3.1025923998120954,0.3333333333333333,0.8333333333333334,1.0,6,1.0
