payoff,cohort,model,seed,scope,axis,offset,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
reference,published_monthly_6,affine_coupon_delta,47,schedule,tenor_months,-3.0,6,6,91.95019359834957,99.01550475465454,0.867568659363314,78.63395410134561,82.28698809431138,78.63395410134561,0.0,0.0,0.0,4,0.75
reference,published_monthly_6,affine_coupon_delta,47,schedule,tenor_months,-1.0,6,6,59.21739576011896,65.2427008716669,0.9487501441598541,45.9011562631155,47.71090298954073,45.9011562631155,0.0,0.0,0.0,3,1.0
reference,published_monthly_6,affine_coupon_delta,47,schedule,tenor_months,1.0,6,6,41.08467052721729,47.596230108986866,0.9756288863689844,54.40091002422074,56.84683217527153,-54.40091002422074,0.0,0.0,0.0,3,1.0
reference,published_monthly_6,affine_coupon_delta,47,schedule,tenor_months,3.0,6,6,139.7822331521244,146.97537816433703,0.7850875031284338,153.09847264912807,159.00524457936237,-153.09847264912807,0.0,0.0,0.0,6,0.6666666666666666
reference,published_monthly_6,affine_coupon_delta,47,schedule,tenor_months,6.0,6,6,267.6679175722723,278.9410286900973,0.3081923621793238,280.9841570692758,291.2994894452066,-280.9841570692758,0.0,0.0,0.0,4,0.75
reference,published_monthly_6,affine_coupon_delta,47,schedule,tenor_months,12.0,6,6,471.8435093555593,486.4615027412836,-0.749865796361546,485.1597488525634,499.1029435433902,-485.1597488525634,0.0,0.0,0.0,5,0.8
reference,published_monthly_6,affine_coupon_delta,47,terms,coupon_regular,-0.01,6,6,14.358328905059958,16.477248220334804,0.9967431366107854,5.385324810942014,6.933844840006545,-5.385324810942014,0.16666666666666666,0.5,0.8333333333333334,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,coupon_regular,-0.005,6,6,16.533589862804547,18.89227698797273,0.995800973652229,2.692775807446902,3.4671591569448292,-2.692775807446902,0.3333333333333333,0.8333333333333334,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,coupon_regular,-0.0025,6,6,17.6215289728713,20.215070205872614,0.9952396472951369,1.3463618374533126,1.733656071420197,-1.3463618374533126,0.5,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,coupon_regular,-0.001,6,6,18.27417842184938,21.037314930150856,0.9948752303493102,0.5386840883228515,0.6936425124070777,-0.5386840883228515,0.8333333333333334,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,coupon_regular,0.001,6,6,19.144416562074184,22.16229920587151,0.9943579093519656,0.5384111437532635,0.6931419188775378,0.5384111437532635,0.8333333333333334,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,coupon_regular,0.0025,6,6,19.796965262646456,23.02464941594542,0.9939470363445847,1.3460750513606594,1.733235903684827,1.3460750513606594,0.5,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,coupon_regular,0.005,6,6,20.884867265510064,24.49285279940748,0.9932197044063753,2.692371143235102,3.466677169327957,2.692371143235102,0.3333333333333333,0.8333333333333334,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,coupon_regular,0.01,6,6,23.06037170491739,27.521666541616476,0.9916133802890277,5.385042743550407,6.933574629360127,5.385042743550407,0.16666666666666666,0.5,0.8333333333333334,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,first_strike,-0.05,6,6,17.890966870407283,18.930646674654454,0.9943879403245899,7.521642625331879,9.014287915423786,-2.8444198796318614,0.0,0.3333333333333333,0.6666666666666666,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,first_strike,-0.025,6,6,18.65812374330623,20.310108300500165,0.9945659563445542,3.3894059922960085,4.509341005297731,-0.8956956234243171,0.16666666666666666,0.8333333333333334,1.0,5,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,first_strike,-0.01,6,6,18.57050712603238,20.738853802430036,0.9947742916514253,1.5863339199374114,1.9592592563251694,-0.3754374022699063,0.5,1.0,1.0,5,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,first_strike,-0.005,6,6,18.475960047811895,21.111423496595787,0.9947272997779002,0.6546515375375748,0.8894660756954214,-0.4685998248557251,0.8333333333333334,1.0,1.0,5,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,first_strike,0.005,6,6,18.817393830770925,21.926824363143496,0.9945867724954589,0.5095641844802433,0.6954584205311399,0.07951283703247723,0.8333333333333334,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,first_strike,0.01,6,6,19.003207545002926,22.366380922230707,0.9944926806066636,1.0289842329091494,1.4787693924715415,0.1973212319943641,0.6666666666666666,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,first_strike,0.025,6,6,19.1285478434426,23.09155382094098,0.9944618273946599,2.952207988541987,3.7605240801385027,-0.42133524289561625,0.16666666666666666,0.8333333333333334,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,first_strike,0.05,6,6,18.348930168793533,23.321239551042666,0.9947844822140853,7.001123199653293,7.448961422716144,-3.5909368708315816,0.0,0.3333333333333333,0.8333333333333334,6,0.8333333333333334
reference,published_monthly_6,affine_coupon_delta,47,terms,ki_barrier,-0.05,1,1,7.6588115195427235,7.6588115195427235,,7.73939104378222,7.73939104378222,-7.73939104378222,0.0,0.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,ki_barrier,-0.025,1,1,12.632873329022914,12.632873329022914,,2.765329234302044,2.765329234302044,-2.765329234302044,0.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,ki_barrier,-0.01,1,1,15.050570035973578,15.050570035973578,,0.3476325273513794,0.3476325273513794,-0.3476325273513794,1.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,ki_barrier,-0.005,1,1,15.335652242103606,15.335652242103606,,0.06255032122135162,0.06255032122135162,-0.06255032122135162,1.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,ki_barrier,0.005,1,1,15.488815051814527,15.488815051814527,,0.09061248848835657,0.09061248848835657,0.09061248848835657,1.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,ki_barrier,0.01,1,1,15.755518918234884,15.755518918234884,,0.35731635491053204,0.35731635491053204,0.35731635491053204,1.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,ki_barrier,0.025,1,1,14.449098626771956,14.449098626771956,,0.9491039365530014,0.9491039365530014,-0.9491039365530014,1.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,ki_barrier,0.05,1,1,8.550341787436992,8.550341787436992,,6.847860775887966,6.847860775887966,-6.847860775887966,0.0,0.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,last_strike,-0.05,6,6,15.76089251382867,19.112611102344918,0.9954703896983779,8.306897333098783,10.859313413883294,2.444653016825516,0.0,0.3333333333333333,0.8333333333333334,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,last_strike,-0.025,6,6,16.738839679811463,20.120959425186495,0.9952222317445507,2.8255733458532215,4.080526407262752,1.115465759403176,0.16666666666666666,0.8333333333333334,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,last_strike,-0.01,6,6,18.280353849236537,21.394876783018994,0.9946730623854279,1.0523853364090126,1.560911986215687,0.757617615577247,0.8333333333333334,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,last_strike,-0.005,6,6,18.44616800308601,21.4430263737545,0.9946711553398084,0.4481008255647288,0.5957736139773356,0.14273693702287127,0.8333333333333334,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,last_strike,0.005,6,6,19.175054885136586,22.104805422696963,0.9943888053829143,0.9531534951594146,1.1437807074210686,-0.20989327381054582,0.5,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,last_strike,0.01,6,6,19.463317616220895,22.418355711898876,0.9942447991611374,1.3141910570363202,1.5246858449671696,-0.050820112642314154,0.3333333333333333,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,last_strike,0.025,6,6,19.6411515665759,22.134097152909398,0.9943925969288012,2.8009746716254287,3.0116423748657923,0.025050046129357757,0.0,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,last_strike,0.05,6,6,17.918411978934273,21.028157847770952,0.9947921988733267,8.00245470388068,9.341506211591332,-0.4769750957687678,0.16666666666666666,0.3333333333333333,0.6666666666666666,6,1.0
reference,published_monthly_6,affine_coupon_delta,47,terms,monthly_barrier,-0.05,6,6,18.924693350680474,22.37448178143616,0.9942262078445169,2.7339657147725425,3.0292723115715177,0.6625056266784668,0.0,0.8333333333333334,1.0,0,
reference,published_monthly_6,affine_coupon_delta,47,terms,monthly_barrier,-0.025,6,6,18.739024882205133,21.86178403233318,0.9944877821285383,1.3450781504313152,1.4976408431613102,0.24358431498209634,0.3333333333333333,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,47,terms,monthly_barrier,-0.01,6,6,18.70187132029514,21.671578610431286,0.9945832814492844,0.5318721135457357,0.5952112983018691,0.0756978988647461,0.8333333333333334,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,47,terms,monthly_barrier,-0.005,6,6,18.70256670781752,21.628924016912926,0.9946045831324437,0.26494264602661133,0.29714664050983425,0.03427267074584961,1.0,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,47,terms,monthly_barrier,0.005,6,6,18.722732945966527,21.57399541534129,0.9946319526292623,0.2626578013102214,0.2958502626973363,-0.027020772298177082,1.0,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,47,terms,monthly_barrier,0.01,6,6,18.742601160891656,21.562039521282,0.9946379007182301,0.5229314168294271,0.5907321492297962,-0.04649162292480469,0.8333333333333334,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,47,terms,monthly_barrier,0.025,6,6,18.84214091766656,21.5893813406197,0.994624293238839,1.2878576914469402,1.4687366198376468,-0.05940596262613932,0.5,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,47,terms,monthly_barrier,0.05,6,6,19.209837925206557,21.84597730185178,0.9944957502470831,2.5046865145365396,2.9161501338825238,0.07361173629760742,0.0,0.8333333333333334,1.0,0,
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,nobs_early,1.0,6,6,173.92417899260485,183.8507944046972,0.6418243319022316,179.39561939487893,187.97418068277673,-179.39561939487893,0.0,0.0,0.0,4,0.75
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,nobs_late,1.0,6,6,622.0649162486407,630.6885080759944,-5.931182817380841,627.5363566509141,637.7522803819814,-627.5363566509141,0.0,0.0,0.0,6,0.5
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,nobs_middle,1.0,6,6,633.1127510324337,635.9956651881622,-4.920829968073787,638.5841914347067,642.3090374042475,-638.5841914347067,0.0,0.0,0.0,6,0.5
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,tenor_months,-12.0,6,6,637.2599803281743,655.4195408355217,-10.275829358673821,631.7885399259003,647.9969491332807,631.7885399259003,0.0,0.0,0.0,5,0.6
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,tenor_months,-6.0,6,6,348.14394271766986,355.41157798987797,-1.0696916801072947,342.672502315396,348.9724146666793,342.672502315396,0.0,0.0,0.0,5,0.6
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,tenor_months,-3.0,6,6,115.94603017417587,120.94560571071632,0.8024101862724474,110.47458977190145,113.80196919328945,110.47458977190145,0.0,0.0,0.0,4,0.75
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,tenor_months,-1.0,6,6,46.4400474006928,50.69546468243535,0.9690566733573234,40.968606998419105,42.1695108969585,40.968606998419105,0.0,0.0,0.0,3,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,tenor_months,1.0,6,6,46.99450417038861,49.329974104271656,0.9738210611563953,52.4659445726625,53.62798044411184,-52.4659445726625,0.0,0.0,0.0,3,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,tenor_months,3.0,6,6,144.91495468219122,147.77467275806552,0.7827436345252005,150.38639508446514,153.68364456021467,-150.38639508446514,0.0,0.0,0.0,6,0.6666666666666666
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,tenor_months,6.0,6,6,278.20774068052134,283.1403385574035,0.2872059756529529,283.67918108279525,289.17672105237983,-283.67918108279525,0.0,0.0,0.0,4,0.75
reference,published_monthly_6,affine_coupon_delta,ensemble,schedule,tenor_months,12.0,6,6,504.6212956104425,511.74251575853157,-0.9364700650768694,510.0927360127168,517.8573645170121,-510.0927360127168,0.0,0.0,0.0,5,0.8
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,coupon_regular,-0.01,6,6,8.966463659889692,10.86326599708829,0.9985843659455063,5.601697125368834,6.566547431746103,-5.376218545768428,0.16666666666666666,0.5,0.8333333333333334,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,coupon_regular,-0.005,6,6,9.430597508636916,12.884736782320461,0.9980468702603605,2.8009516480902987,3.2835285167751294,-2.6882723453978854,0.16666666666666666,0.8333333333333334,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,coupon_regular,-0.0025,6,6,10.26207536593453,14.075064328400435,0.997692246593731,1.4005186309420796,1.6417215607749445,-1.3440769927372926,0.5,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,coupon_regular,-0.001,6,6,10.989298737400532,14.83069959249831,0.9974530700020853,0.5601807783054144,0.6567502616991399,-0.5377237912685686,0.8333333333333334,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,coupon_regular,0.001,6,6,12.109710817224368,15.877451221748139,0.9971041770470968,0.5602313015189887,0.6566630838047042,0.5376164151558882,0.8333333333333334,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,coupon_regular,0.0025,6,6,12.949947921456442,16.687284003366813,0.9968205402709447,1.4004684057496917,1.6416552227620869,1.3439557751013613,0.5,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,coupon_regular,0.005,6,6,14.35050939985831,18.075568309544725,0.9963072168592731,2.8010298841524475,3.283343383403999,2.6880663633344106,0.16666666666666666,0.8333333333333334,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,coupon_regular,0.01,6,6,17.15136590403411,20.962282692833757,0.9951346438081439,5.601886388327844,6.56666209717937,5.37626761529156,0.16666666666666666,0.5,0.8333333333333334,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,-0.05,6,6,12.81940306071101,13.75528876074675,0.9970370057786442,6.355639686600784,7.354511821978423,-0.036709973796038874,0.16666666666666666,0.3333333333333333,0.8333333333333334,6,0.8333333333333334
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,-0.025,6,6,12.41078092540647,14.609856402360073,0.9971881604232217,3.4889136449331626,3.578110132539046,1.1075171464015654,0.0,1.0,1.0,5,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,-0.01,6,6,11.545818438857168,14.676290216489889,0.9973829727196856,1.3509989933419977,1.4986359548842172,0.5550242163653599,0.3333333333333333,1.0,1.0,5,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,-0.005,6,6,11.383603365988469,15.076162195018766,0.9973110690687939,0.3493355032471726,0.4225063202430035,0.01601905085961917,1.0,1.0,1.0,5,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,0.005,6,6,11.543441664531807,15.50183851752713,0.997294352460067,0.6995374328559066,0.800559677612142,-0.43987541480184494,0.8333333333333334,1.0,1.0,6,0.8333333333333334
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,0.01,6,6,11.573058095760643,15.78631732501,0.9972564651168373,1.4078048641483605,1.561130307401611,-0.8720523226591658,0.16666666666666666,1.0,1.0,6,0.8333333333333334
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,0.025,6,6,12.30400321746462,16.541131384918803,0.9971582190755193,3.7945709781101598,4.580635375888333,-3.280768734920356,0.3333333333333333,0.8333333333333334,1.0,6,0.8333333333333334
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,first_strike,0.05,6,6,14.659463702287212,19.007496519689024,0.9965354725223738,9.654318701683003,11.225652724211242,-9.654318701683003,0.0,0.3333333333333333,0.5,6,0.8333333333333334
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,-0.05,1,1,2.1028398374728567,2.1028398374728567,,2.5182228436076173,2.5182228436076173,-2.5182228436076173,0.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,-0.025,1,1,0.24146504451709916,0.24146504451709916,,0.1739179616176827,0.1739179616176827,-0.1739179616176827,1.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,-0.01,1,1,1.0961292833089828,1.0961292833089828,,0.6807462771737303,0.6807462771737303,0.6807462771737303,1.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,-0.005,1,1,0.8654326299820241,0.8654326299820241,,0.45004962384700775,0.45004962384700775,0.45004962384700775,1.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,0.005,1,1,0.0026308074593544006,0.0026308074593544006,,0.41801381359534684,0.41801381359534684,-0.41801381359534684,1.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,0.01,1,1,0.23998355368894408,0.23998355368894408,,0.6553665598233547,0.6553665598233547,-0.6553665598233547,1.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,0.025,1,1,3.026983221372575,3.026983221372575,,3.4423662275075912,3.4423662275075912,-3.4423662275075912,0.0,1.0,1.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,ki_barrier,0.05,1,1,11.253102757036686,11.253102757036686,,11.668485763171944,11.668485763171944,-11.668485763171944,0.0,0.0,0.0,1,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,-0.05,6,6,9.581872415314743,13.587304624775163,0.9977107805964444,8.275007417632102,9.644674139653286,1.8535405091111035,0.0,0.3333333333333333,0.8333333333333334,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,-0.025,6,6,10.832963293729335,13.925709908502965,0.9977114394993528,3.3922952140373486,4.460374352034348,1.0225156272446128,0.16666666666666666,0.8333333333333334,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,-0.01,6,6,11.388529324386582,14.988602345150515,0.9973855502034761,1.7861847409769078,2.044902235011654,0.7511935594176279,0.3333333333333333,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,-0.005,6,6,11.303213600586483,15.1978112681923,0.997323156415413,0.7533913854925363,0.8484383322878694,0.1432336423958145,0.6666666666666666,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,0.005,6,6,12.465433260321637,16.043961461985138,0.9970439950335783,1.0544147466613023,1.2526176500549326,-0.21539014660693026,0.5,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,0.01,6,6,13.226120382650151,16.482409561547193,0.9968890403728344,1.8151018689900866,2.004017700682122,-0.06515834108001117,0.16666666666666666,1.0,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,0.025,6,6,15.19330197003516,17.196705419229946,0.9966152339590091,3.873626481741233,5.160562005164281,-0.015315543860629907,0.16666666666666666,0.6666666666666666,1.0,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,last_strike,0.05,6,6,17.658131813112657,20.049381556366193,0.9952657204754788,10.0986005754932,12.900941413600654,-0.4545571265951616,0.0,0.3333333333333333,0.6666666666666666,6,1.0
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,-0.05,6,6,14.822854607987514,18.11432271242522,0.9962155795853567,4.87916999393027,5.196215083727192,2.6585658391316733,0.0,0.5,1.0,0,
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,-0.025,6,6,13.122632115768587,16.596285100821547,0.9968232945433986,2.4512410163877543,2.6127809066271417,1.3396143913267193,0.16666666666666666,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,-0.01,6,6,12.096571269651273,15.809519267608879,0.9971173460933375,0.9825163417387373,1.0478832235080866,0.5376670095650719,0.5,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,-0.005,6,6,11.75394390326801,15.572383306047547,0.9972031746609656,0.49167209201376555,0.5244617803154501,0.26921431223551434,1.0,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,0.005,6,6,11.429045019568244,15.140204896612678,0.9973562603731535,0.4921687973868938,0.5252385174582364,-0.2697110176086426,1.0,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,0.01,6,6,11.308312500206133,14.946502335687628,0.9974234752176132,0.9849005275308631,1.051301784580881,-0.5399849679739906,0.5,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,0.025,6,6,11.254306645960545,14.464548779165517,0.9975869575822572,2.464552720388332,2.6325033905787074,-1.3525287310287941,0.16666666666666666,1.0,1.0,0,
reference,published_monthly_6,affine_coupon_delta,ensemble,terms,monthly_barrier,0.05,6,6,11.556336626513863,14.027409404879801,0.9977306048599697,4.932350582546967,5.2748932289476675,-2.710421880086448,0.0,0.5,1.0,0,
reference,published_monthly_6,augmented_delta,101,schedule,nobs_early,1.0,6,6,88.17124680233094,109.81893671540638,0.8722033330781019,79.55760237491793,94.7868217234806,-31.630737942953914,0.0,0.0,0.16666666666666666,4,0.25
reference,published_monthly_6,augmented_delta,101,schedule,nobs_late,1.0,6,6,638.3206261087007,658.286686215175,-6.551055491631709,600.4804838397023,618.3355577319089,-600.4804838397023,0.0,0.0,0.0,6,0.5
reference,published_monthly_6,augmented_delta,101,schedule,nobs_middle,1.0,6,6,590.4923504447157,600.093987271638,-4.271240469339879,552.6522081757172,558.9404108709655,-552.6522081757172,0.0,0.0,0.0,6,0.5
reference,published_monthly_6,augmented_delta,101,schedule,tenor_months,-12.0,6,6,945.5765289935389,977.2554715531073,-24.06836130531247,983.4166712625366,1020.1259538006731,983.4166712625366,0.0,0.0,0.0,5,0.6
reference,published_monthly_6,augmented_delta,101,schedule,tenor_months,-6.0,6,6,574.0961772507677,595.2220907020018,-4.804978198302853,611.9363195197657,638.2738493773275,611.9363195197657,0.0,0.0,0.0,5,0.6
reference,published_monthly_6,augmented_delta,101,schedule,tenor_months,-3.0,6,6,324.3059869155086,342.9231842023502,-0.588466497414522,362.14612918450604,383.44504406997794,362.14612918450604,0.0,0.0,0.0,4,0.75
reference,published_monthly_6,augmented_delta,101,schedule,tenor_months,-1.0,6,6,27.56170518034014,33.571829202921855,0.986430032881205,45.88903665201118,53.34791243723133,45.88903665201118,0.0,0.0,0.0,3,1.0
reference,published_monthly_6,augmented_delta,101,schedule,tenor_months,1.0,6,6,107.13724643333505,115.54914518360977,0.8563638560515168,69.29710416433711,71.02986843707413,-69.29710416433711,0.0,0.0,0.0,3,1.0
reference,published_monthly_6,augmented_delta,101,schedule,tenor_months,3.0,6,6,238.3384139471582,248.72414409233636,0.38452787634597185,200.49827167816045,205.64257450266606,-200.49827167816045,0.0,0.0,0.0,6,0.6666666666666666
reference,published_monthly_6,augmented_delta,101,schedule,tenor_months,6.0,6,6,423.7469515828416,435.87327971364937,-0.6891999067922039,385.90680931384367,393.57071220834314,-385.90680931384367,0.0,0.0,0.0,4,0.75
reference,published_monthly_6,augmented_delta,101,schedule,tenor_months,12.0,6,6,731.9701994253937,745.3390988935214,-3.107859642318248,694.1300571563964,703.955336259512,-694.1300571563964,0.0,0.0,0.0,5,0.8
reference,published_monthly_6,augmented_delta,101,terms,coupon_regular,-0.01,6,6,48.42830461170494,51.70449682835185,0.9679308974749246,4.064834940764641,5.414953431276295,-2.6947711457808814,0.3333333333333333,0.6666666666666666,1.0,6,1.0
reference,published_monthly_6,augmented_delta,101,terms,coupon_regular,-0.005,6,6,47.184500206572615,49.83746587336404,0.9707792140044652,1.9481014559666316,2.5831020225715853,-1.3514726178513616,0.5,1.0,1.0,6,1.0
reference,published_monthly_6,augmented_delta,101,terms,coupon_regular,-0.0025,6,6,46.517744848194525,48.925073361999715,0.9721162233788899,0.9652009589804541,1.271329813853782,-0.6772003587749271,0.6666666666666666,1.0,1.0,6,1.0
reference,published_monthly_6,augmented_delta,101,terms,coupon_regular,-0.001,6,6,46.103894563909,48.38107537514915,0.9728952898688177,0.38461111485958127,0.5055873919300459,-0.27115857435597324,1.0,1.0,1.0,6,1.0
reference,published_monthly_6,augmented_delta,101,terms,coupon_regular,0.001,6,6,45.53597062567436,47.65753148339705,0.97391003367044,0.3825897342628905,0.5030297944819963,0.2717796994580161,1.0,1.0,1.0,6,1.0
reference,published_monthly_6,augmented_delta,101,terms,coupon_regular,0.0025,6,6,45.09744650529016,47.114866964321585,0.9746546698785069,0.9534329937563998,1.2566011357363962,0.6801918281449204,0.6666666666666666,1.0,1.0,6,1.0
reference,published_monthly_6,augmented_delta,101,terms,coupon_regular,0.005,6,6,44.3428476360732,46.20946298544379,0.9758658656584263,1.905111034711202,2.5243002470436906,1.362392836146886,0.3333333333333333,1.0,1.0,6,1.0
reference,published_monthly_6,augmented_delta,101,terms,coupon_regular,0.01,6,6,42.75235786444197,44.40666527208285,0.978165974391812,4.058075626691185,5.180669813512956,2.717734889851677,0.16666666666666666,0.6666666666666666,1.0,6,1.0
reference,published_monthly_6,augmented_delta,101,terms,first_strike,-0.05,6,6,35.30527933925017,37.1605859072918,0.9783749815573638,11.69315298108591,13.08303409327841,11.69315298108591,0.0,0.3333333333333333,0.3333333333333333,6,0.8333333333333334
reference,published_monthly_6,augmented_delta,101,terms,first_strike,-0.025,6,6,40.67518878179726,42.33628724505124,0.9763884671104816,6.280206902159587,6.970123988688558,6.280206902159587,0.0,0.3333333333333333,1.0,5,1.0
reference,published_monthly_6,augmented_delta,101,terms,first_strike,-0.01,6,6,44.06112291632811,45.98202532385392,0.97431072427232,2.475949462710156,2.876830413934421,2.475949462710156,0.3333333333333333,1.0,1.0,5,1.0
reference,published_monthly_6,augmented_delta,101,terms,first_strike,-0.005,6,6,45.27820714883941,47.392898290619414,0.9734279793119897,1.02677967854672,1.179369878332352,0.9551564566791056,0.5,1.0,1.0,5,1.0
reference,published_monthly_6,augmented_delta,101,terms,first_strike,0.005,6,6,46.981437003343366,49.269162638464366,0.9726690223814839,1.3426539873083432,1.5457471088600006,-1.3426539873083432,0.3333333333333333,1.0,1.0,6,1.0
reference,published_monthly_6,augmented_delta,101,terms,first_strike,0.01,6,6,47.99276860958586,50.407730471273645,0.9720267376431623,2.6495952846275435,2.966760211777575,-2.6495952846275435,0.16666666666666666,0.8333333333333334,1.0,6,1.0
