item,fair,mc
20210329001073_25895,0.903816,0.9864938
KR6MZ0000K38,0.89084375,0.98351395
KR6KS0000W68,0.791352,0.92526793
KR6KS0000W43,0.8053779999999999,0.9852707
KR6KS0000W50,0.855726,0.9809605
KR6SS00014T1,0.902509,0.9829561
KR6MZ0000K46,0.9033477822580644,0.98528945
KR6KB0001AR7,0.8450473790322581,0.98913294
KR6KB0001AS5,0.8577802419354839,0.9867218
KR6KS0000W84,0.7712680000000001,0.9307014
20210329001073_25897,0.939319,0.99498427
KR6HN0000TY6,0.836001008064516,0.9892528
20210329001073_25894,0.902509,0.9829561
KR6MZ0000K87,0.8921008064516128,0.9890565
KR6KS0000VT5,0.8629122983870968,0.9910084
KR6KS0000VV1,0.8588014112903225,0.98689955
KR6KB0001B12,0.8271925403225806,0.992389
KR6KB0001B38,0.8359879032258064,0.9892681
KR6MD00016J0,0.8423387096774193,0.98923016
KR6HN0000TW0,0.836001008064516,0.98937106
KR6HN0000TX8,0.8341461693548387,0.9865136
KR6NH0000WX2,0.9274223790322581,0.9958066
KR6NH0000WW4,0.8987610887096773,0.9890565
KR6SS0001721,0.9318840725806452,0.99148655
KR6KS0000VW9,0.8916925403225806,0.9838842
KR6MD00016M4,0.8422280000000001,0.99619925
KR6MZ0000K79,0.8879627016129032,0.992389
KR6MD00016L6,0.8580866935483871,0.9910084
KR6SS0001739,0.9280100806451613,0.99013186
KR6HM00002N8,0.8936491935483871,0.98788387
KR6YT00009T2,0.9665,0.98244756
KR6ZW0000A38,0.794971,0.96002454
KR6HN0000TJ7,0.871584677419355,0.98892486
KR6MD00016K8,0.8423296370967742,0.98973006
KR6KS0000X18,0.849938,0.997247
KR6KS0000X26,0.815603,0.9775764
KR6KS0000X42,0.787568,0.9372772
KR6KS0000X00,0.852088,0.99023896
20210401002856_12265,0.782509,0.9177656
KR6HN0000TT6,0.8359909274193549,0.98995894
KR6HN0000W19,0.782509,0.9177656
KR6KB0001B95,0.8449690000000001,0.99671006
KR6ZW0000A46,0.755592,0.91541016
KR6SY0000K74,0.9513360000000001,0.9496681
KR6KS0000VY5,0.8718961693548386,0.9924109
KR6MD00017Q3,0.790357,0.916021
KR6MD00018Y5,0.8544809999999999,0.9940828
KR6MD00017P5,0.836627,0.99020815
KR6KS0000X59,0.773405,0.89985085
KR6KS0000VX7,0.8832661290322581,0.98264116
20210331000612_25904,0.9056923847695391,0.9780399
KR6MD00017R1,0.7749510000000001,0.93158716
KR6SH00019V9,0.911797,0.98837346
KR6KS0000VZ2,0.867766129032258,0.98832947
KR6KS0000W19,0.828333,0.9764962
KR6KS0000W27,0.808106,0.9861902
KR6HH00008R3,0.858824,0.9726203
KR6MZ0000KR3,0.8720725806451612,0.99117005
KR6MZ0000KS1,0.8895624999999999,0.9934855
KR6HM00002W9,0.884375,0.9865435
KR6MZ0000KV5,0.8933639112903226,0.9881758
KR6KB0001C52,0.8321471774193548,0.98804283
KR6KW0000953,0.8633559999999999,0.9970736
KR6KW0000938,0.851709,0.991582
KR6KW0000946,0.818643,0.9839145
KR6DS00005Z3,0.812967,0.9826596
KR6SS00016A6,0.9221030000000001,1.0117949
KR6SS00016C2,0.9373540000000001,0.9922675
KR6SS00016B4,0.919855,1.0039797
KR6SS00016E8,0.9491370000000001,0.9909644
KR6SS00016G3,0.9304979999999999,1.006994
KR6SS0001689,0.904659,0.96785325
KR6KS0000XE3,0.881867943548387,0.9830516
KR6SS0001697,0.917068,0.9996574
KR6YT00009Q8,0.9689516129032258,0.9899921
KR6KB0001CP7,0.8438760080645161,0.9869133
KR6HN0000W43,0.8313487903225806,0.9828418
KR6MZ0000L03,0.8879364919354839,0.987525
KR6KB0001CK8,0.8398891129032259,0.9815555
KR6MZ0000L29,0.915203629032258,0.984863
KR6KB0001CL6,0.8305856854838709,0.9856145
KR6KS0000XW5,0.865606,0.9935151
KR6KS0000XF0,0.8615483870967742,0.990927
KR6KS0000XX3,0.8014399999999999,0.97998786
KR6SS0001812,0.9181693548387097,0.9884073
KR6NH0000XG5,0.9012782258064517,0.9883678
KR6HM00002X7,0.9282288306451614,0.9955863
KR6SH0001906,0.8991612903225806,0.97657883
KR6SS0001887,0.929522177419355,0.99327105
KR6MD00018K4,0.8336118951612903,0.9885227
KR6MZ0000L52,0.9139425403225806,0.9914758
KR6MD00018P3,0.8688336693548387,0.9914758
KR6MD00018N8,0.8604848790322581,0.9910001
KR6KB0001CY9,0.8438760080645161,0.9869655
KR6KB0001CV5,0.8303739919354838,0.9821126
KR6MD00018L2,0.8387429435483871,0.9818142
KR6MD00018M0,0.843101814516129,0.9877382
KR6KS0000WP1,0.8548608870967741,0.989297
KR6MD00018J6,0.8287086693548388,0.9821126
20210331002977_30755,0.8688336693548387,0.9914758
20210331002977_30754,0.8604848790322581,0.9910001
20210331002977_30752,0.8387429435483871,0.9818142
20210331002977_30751,0.8336118951612903,0.9885227
KR6KS0000WR7,0.8615483870967742,0.9910001
20210331002977_30753,0.843101814516129,0.9877382
20210331002977_30750,0.8287086693548388,0.9821126
KR6HN0000X18,0.7855840000000001,0.91898274
KR6KS0000WS5,0.8615504032258064,0.9916414
KR6KS0000YK8,0.8438690000000001,0.98278195
KR6KB0001D51,0.8438629032258065,0.9878408
KR6SH0001AL0,0.907178,0.95854825
KR6MD0001AJ6,0.857972,0.99399906
KR6MD0001AK4,0.805998,0.9416338
KR6KB0001D36,0.8391120000000001,0.9882829
KR6KS0000WQ9,0.8548679435483871,0.9900481
KR6ZW0000AG6,0.7585189999999999,0.91571486
KR6ZW0000AF8,0.796723,0.9565476
KR6SY0000KF8,0.9383950000000001,0.9356569
KR6HN0000VS4,0.8434536290322581,0.9878408
KR6SY0000K17,0.9745010000000001,0.99488086
KR6KS0000YL6,0.791196,0.91939884
KR6MD0001932,0.81211,0.97540385
KR6KS0000YG6,0.872893,0.99355036
KR6KS0000YH4,0.854361,0.98904246
KR6MZ0000LH2,0.89371875,0.9821518
KR6KS0000YJ0,0.866553,0.99544257
KR6MD00018T5,0.8609002016129031,0.9909782
KR6MD0001957,0.794582,0.9174502
KR6MD0001924,0.8406819999999999,0.98890895
KR6SY0000KE1,0.952599,0.9523218
KR6HN0000VT2,0.8330695564516128,0.9879604
KR6SS0001903,0.9436112224448897,1.00174
KR6HN0000VR6,0.8330695564516128,0.9879604
KR6SS00017G1,0.8962100000000001,0.942533
KR6KB0001DS9,0.8463579999999999,0.99564
KR6KW00009G0,0.820585,0.9818043
KR6SS00017N7,0.930708,1.0059557
KR6SS00017H9,0.9170299999999999,0.999773
KR6SS00017J5,0.916376,1.0040306
KR6SS00017L1,0.926192,0.99340177
KR6HH00008Z6,0.862281,0.9531735
KR6KB0001DR1,0.846336693548387,0.9886025
KR6SY0000K41,0.9608125000000001,0.98662734
KR6KW00009F2,0.8762909999999999,1.0154252
KR6SS00017F3,0.905537,0.96712667
KR6HN0000WM5,0.8355810674723061,0.98542935
KR6KS0000ZF5,0.8225809999999999,0.9826089
KR6KS0000ZG3,0.807979,0.9688816
KR6MD00019V9,0.8464729999999999,0.992106
KR6KS0000Z32,0.8567411883182277,0.9888421
KR6KS0000ZD0,0.8614200000000001,0.99126554
KR6MD00019S5,0.8463423967774422,0.98592544
KR6KS0000ZE8,0.83385,0.99054635
KR6KS0000Z40,0.8835427995971803,0.98173904
KR6KB0001E43,0.8467381671701913,0.98592544
KR6SS00019X2,0.9325619335347433,0.9864396
KR6KS0000ZJ7,0.7771710000000001,0.92583764
KR6MZ0000LV3,0.9209536757301108,0.99124825
KR6MD00019T3,0.8562134944612286,0.9888421
KR6KS0000Z57,0.8747462235649547,0.97917295
KR6MZ0000M28,0.8852326283987916,0.9777275
KR6KS0000Z65,0.864992950654582,0.98953253
KR6MD0001BW7,0.854667,0.9913762
KR6SS00018V8,0.9176040000000001,0.99747497
KR6SY0000L40,0.9593379999999999,0.98944306
KR6ZY00008E8,0.8953484390735146,0.98094136
KR6ZW0000AQ5,0.798713,0.9631063
KR6ZW0000AS1,0.766563,0.923851
KR6MD0001AQ1,0.846925,0.98974997
KR6SY0000L32,0.9393469999999999,0.9375023
KR6SS00018R6,0.896568,0.9649194
KR6KS00010D1,0.859941,0.99491453
KR6KS0000ZQ2,0.8226620000000001,0.98016626
KR6KS0000ZP4,0.8613059999999999,0.9902943
KR6MD0001AS7,0.816246,0.9759255
KR6MD0001AT5,0.804802,0.9444185
KR6MD0001AW9,0.796659,0.9198486
KR6HN0000WQ6,0.8355599194360525,0.9854184
KR6KB0001EQ1,0.8383071500503524,0.97395235
KR6KB0001ER9,0.8281742195367573,0.98082894
KR6HN0000Y25,0.800162,0.90063167
KR6KS0000Z73,0.8567583081570997,0.98861575
KR6KS00010C3,0.853621,0.9878717
KR6SS0001AN3,0.8971753507014028,0.9575451
KR6SS00018Q8,0.9041610000000001,0.9587506
KR6SH0001AR7,0.913368580060423,0.9880299
KR6MD0001BX5,0.816567,0.95377076
KR6KW00009P1,0.789079,0.96786505
20210416000506_1562,0.789079,0.96786505
KR6HH00009E9,0.8215549999999999,0.89666176
KR6HN0000WR4,0.8355599194360525,0.98538274
KR6HN0000X67,0.834152064451158,0.9816251
KR6KB0001F18,0.846867,0.9919061
KR6KB0001F26,0.8398851963746223,0.9747429
KR6MZ0000MD9,0.9080704934541792,0.9834297
KR6KS0000Z81,0.8747280966767371,0.97979736
KR6SS0001AX2,0.9231117824773414,0.98072124
KR6HN0000XR2,0.8370231621349445,0.98283434
KR6KB0001FC8,0.8467291037260827,0.98570335
KR6HN0000XS0,0.8370231621349445,0.98283434
KR6KS0001033,0.849342396777442,0.98420644
KR6MD0001B26,0.8493212487411883,0.98420644
KR6KB0001G41,0.8371943605236657,0.97813123
KR6KS0001173,0.816994,0.9756193
KR6KS0001157,0.8526819999999999,0.98741406
KR6SH0001BJ2,0.8920463242698893,0.97813123
KR6KS0001199,0.795085,0.9232495
KR6MZ0000MK4,0.89157804632427,0.97813123
KR6ZY00008P4,0.8881007049345419,0.97813123
KR6KS0001165,0.8670559999999999,0.9892388
KR6MZ0000MM0,0.8871913393756293,0.98167557
KR6MZ0000MN8,0.8898680765357502,0.97601444
KR6MZ0000ML2,0.89157804632427,0.97813123
KR6KS0001041,0.849342396777442,0.9850572
KR6SS0001A81,0.89059,0.95923185
KR6KS0001058,0.8542698892245719,0.9773546
KR6YT0000AD2,0.9602215508559919,0.98724633
KR6NH0000Z81,0.900233635448137,0.9866347
KR6KB0001GA0,0.8409103726082577,0.9731323
KR6SS0001A73,0.882711,0.9386123
KR6SS0001AC6,0.914911,0.982708
KR6MD0001B34,0.8493212487411883,0.9850572
KR6SY0000LB5,0.9992110000000001,0.9311825
KR6SY0000L99,0.9996959999999999,0.9892706
KR6HH00009R1,0.889426,0.9590123
KR6HH00009S9,0.832765,0.92267174
KR6KS00011R9,0.815674,0.97721344
KR6KS00011T5,0.797879,0.925589
KR6KS00011Q1,0.867835,0.9893366
KR6KS00011V1,0.819681,0.93889403
KR6BK00004A9,0.8910896273917422,0.9924344
KR6MD0001D73,0.854419,0.9913991
KR6MD0001C17,0.8143060000000001,0.97388595
KR6MD0001B42,0.8493021148036254,0.98553604
KR6MD0001C09,0.841825,0.9872675
KR6KS00011W9,0.77949,0.8993472
KR6SS0001C63,0.9131299093655588,0.9831723
KR6ZW0000B03,0.779046,0.96173257
KR6SY0000LA7,0.9896959999999999,0.94814634
KR6ZW0000B29,0.7693760000000001,0.9240886
20210414001253_30817,0.8493021148036254,0.98553604
KR6MD0001C33,0.7979109999999999,0.9188151
KR6KB0001GG7,0.8309113796576033,0.9811968
KR6KB0001GH5,0.842907,0.98275506
KR6SS0001C71,0.9201152304609218,0.9607409
KR6SS0001C55,0.924343,0.9904766
KR6MD0001D81,0.822197,0.9547037
KR6KW0000A43,0.854352,0.9884419
KR6KW0000A19,0.793346,0.97320217
KR6MD0001E31,0.850384,0.99151033
KR6MD0001E49,0.807531,0.95350933
KR6KS0001264,0.8497462235649547,0.98571825
KR6KS00012Z0,0.84026,0.9830177
KR6MD0001CG8,0.8494511581067472,0.9844912
KR6HN0000YN9,0.8382980866062436,0.98334634
KR6NH0001014,0.8881621349446124,0.9814894
KR6MZ0000N84,0.8911379657603222,0.9796741
KR6SH0001CP7,0.9104763343403828,0.9883403
KR6KS0001272,0.8497653575025176,0.9848636
KR6MD0001CE3,0.8383031218529708,0.98306715
KR6KS00012X5,0.8341879999999999,0.9797421
KR6SS0001CZ3,0.9164138972809668,0.9841198
KR6SS0001D05,0.9149456193353475,0.9876412
KR6KS00012Y3,0.862025,0.99484044
KR6KB0001H99,0.844576032225579,0.9745212
KR6KB0001H73,0.868778449144008,0.9898753
KR6SH0001DX9,0.9106350000000001,0.9953857
KR6ZW0000B94,0.7974859999999999,0.9618965
KR6SS0001BQ4,0.9048,0.9874746
KR6KS00012A3,0.8750755287009063,0.9925749
KR6KS0001355,0.8623059999999999,0.99480325
KR6KS0001371,0.840671,0.98303944
KR6MD0001B18,0.8332799597180262,0.97834295
KR6KS00012B1,0.8423282980866063,0.97821957
KR6SY0000LS9,0.9985129999999999,0.9875454
KR6HH0000A62,0.896753,0.9590012
KR6SY0000LZ4,0.9990559999999999,0.92744845
KR6ZW0000BA7,0.770904,0.9217687
KR6YT0000B33,0.9851,0.9766952
KR6SY0000LY7,0.997872,0.941502
KR6SS0001BL5,0.882353,0.9434735
KR6SS0001BV4,0.9083469999999999,0.994947
KR6SS0001DJ5,0.9259700000000001,0.99225086
20210423000303_2727,0.922631419939577,0.9946478
20210428000272_26066,0.9212615230460922,0.9627465
KR6MD0001DD3,0.798072,0.91807836
KR6MD0001CD5,0.8338690835850956,0.97834295
KR6MD0001DC5,0.814117,0.9739693
KR6MD0001DB7,0.8427950000000001,0.9883813
20210423000303_2728,0.9434843907351459,0.9833741
KR6HN0000YR0,0.8382980866062436,0.9834176
KR6KB0001HG5,0.849161,0.9903194
KR6KB0001HD2,0.8342014098690836,0.97765553
20210428000272_26067,0.9015921843687374,0.9859135
KR6HN0000YS8,0.8382980866062436,0.9834176
KR6MD0001CF0,0.8382950654582075,0.9839805
KR6SS0001BT8,0.8942209999999999,0.96647596
KR6SS0001BR2,0.903021,0.9921504
KR6KS0001298,0.8497653575025176,0.9849046
KR6MD0001CH6,0.8494491440080565,0.9850884
KR6KS00013L8,0.818909,0.97869956
KR6KS00013N4,0.797453,0.92262304
KR6KW0000AH6,0.866785,0.9941891
20210503000560_1853,0.817341,0.98608565
KR6KS00013K0,0.826593,0.9757401
KR6KS00013M6,0.862023,0.99500555
KR6KW0000AF0,0.793117,0.9732629
KR6KS00013J2,0.854558,0.9931873
KR6HN0000ZF2,0.8398821752265861,0.9849502
KR6HN0000ZG0,0.8398922457200402,0.98617655
KR6MD0001DF8,0.8497794561933534,0.9841706
KR6HN0000ZE5,0.8398821752265861,0.9845248
KR6MZ0000NV9,0.9198811681772406,0.98237795
KR6MZ0000NT3,0.9015508559919436,0.9816293
KR6SH0001EC1,0.9054461228600201,0.987556
KR6SH0001EE7,0.9207341389728096,0.9913185
KR6ZY00008N9,0.8932638469284996,0.97422904
KR6YT0000AZ5,0.9779456193353474,0.9866843
KR6MD0001DG6,0.8497794561933534,0.9835977
KR6KS00013D5,0.8768630412890231,0.99125665
KR6HN0000ZD7,0.8398821752265861,0.98384196
KR6NH00010W1,0.9103625377643504,0.98664564
KR6SS0001EH7,0.9128126888217523,0.98399776
KR6DS00007G9,0.8351863041289023,0.97553146
20210507000708_1575,0.800426,0.96481186
KR6MD0001DH4,0.8497593152064452,0.9836357
KR6YT0000B09,0.9613293051359516,0.97947365
KR6SH0001EQ1,0.896135,0.98989767
KR6SY0000MH0,0.959291,0.92553526
KR6SY0000MJ6,0.95844,0.93819714
KR6KW0000AR5,0.800258,0.96481186
KR6HN0000ZC9,0.8398811681772407,0.98421216
KR6SY0000P87,0.9486680000000001,0.93483114
KR6SY0000P61,0.958686,0.98579097
KR6SY0000PC4,0.9608036253776435,0.9861756
KR6SY0000PB6,0.960821752265861,0.9861756
KR6SY0000PA8,0.9640835850956697,0.98434794
KR6SY0000PJ9,0.9863270000000001,0.99023986
KR6SY0000PD2,0.9849385699899296,0.9890838
KR6SY0000PE0,0.975725075528701,0.9891785
KR6SY0000Q37,0.9735548841893252,0.9884219
KR6SY0000Q29,0.9738519637462236,0.98523515
KR6SS0001EY2,0.904681,1.0024562
KR6SS0001EZ9,0.905698,1.0025319
KR6SY0000TB8,0.959316,0.97737825
KR6SY0000TD4,0.953032,0.9583322
KR6SY0000TC6,0.959316,0.94647366
KR6SY0000S84,0.959152064451158,0.9878375
KR6SY0000S76,0.9598469284994965,0.9898486
KR6SY0000S35,0.962117,0.994124
KR6SY0000S92,0.9588569989929507,0.98695815
KR6SY0000SB0,0.955655589123867,0.98695815
KR6SS0001F86,0.9056559999999999,1.0035025
KR6SS0001F37,0.901184,0.99420905
KR6KW0000B75,0.8073899999999999,0.9737288
KR6KS00015B4,0.8430479999999999,0.9844269
KR6SY0000SJ3,0.961065458207452,0.9921672
KR6SS0001F45,0.8790610000000001,0.97259104
KR6HH0000AP6,0.895335,0.9615069
KR6KS00015C2,0.818411,0.97958666
KR6KS00015A6,0.8821959999999999,0.9988052
KR6SY0000SP0,0.9636163141993956,0.98257244
KR6SY0000TH5,0.948641,0.94815457
KR6HN00012G0,0.797296,0.9414701
KR6SY0000TJ1,0.9489709999999999,0.9567027
KR6ZW0000C02,0.799873,0.95930076
KR6ZW0000C28,0.78697,0.9309258
KR6SS0001JA1,0.9151570996978852,0.9917463
20210521000381_20871,0.9077331319234644,0.99305683
KR6SS0001JB9,0.9228368580060423,0.99080765
KR6NH0001261,0.9077331319234644,0.99305683
KR6SS0001JC7,0.9261460221550856,0.9911797
KR6SS0001JD5,0.9317965760322255,0.99230754
KR6SS0001JF0,0.9004238476953907,0.98864186
KR6HH0000B12,0.897474,0.9563483
KR6ZY00009R8,0.8884934541792547,0.9902365
KR6SH0001H61,0.9010453172205437,0.9978304
KR6MZ0000QB4,0.8998257804632428,0.9902365
KR6KS0001686,0.8197610000000001,0.9628321
KR6SH0001H46,0.9016465256797583,0.9902044
KR6SH0001H53,0.8991490433031217,0.99821675
KR6MD0001G13,0.843380664652568,0.98571724
KR6KS0001678,0.8204,0.9808598
KR6SS0001G93,0.905909,1.0078083
KR6SS0001G51,0.900468,1.005444
KR6SS0001G69,0.880107,0.9863356
KR6SS0001JT1,0.9131963746223566,0.9903817
KR6KB0001MY8,0.8522799597180262,0.984676
KR6MD0001G21,0.8493544813695871,0.9902365
KR6SS0001JV7,0.9218610271903324,0.9910416
KR6MZ0000QC2,0.8999355488418933,0.98973554
KR6KS0001595,0.8784853977844915,0.9931855
KR6KS0001660,0.883653,0.9985225
KR6MD0001G47,0.8626153071500504,0.99131596
KR6MZ0000QK5,0.9045438066465258,0.9874064
KR6MZ0000QL3,0.9253655589123866,0.98610973
KR6SH0001H79,0.9116616314199395,1.0004559
KR6MZ0000QP4,0.9492175226586103,0.9834722
KR6SS0001KM4,0.92217,0.99868256
KR6MZ0000QN9,0.9397150050352469,0.9886899
20210524000275_2792,0.9421671701913393,0.98839515
KR6SS0001KL6,0.9135979999999999,0.99930745
KR6KW0000BD3,0.802226,0.97668344
KR6HN00011B3,0.8430815709969788,0.99201435
KR6MZ0000QM1,0.9464179254783485,0.98216206
KR6MD0001G54,0.8625770392749245,0.99295837
KR6MD0001G39,0.8428529707955691,0.99201435
KR6HN00011A5,0.8430815709969788,0.99201435
KR6SS0001KK8,0.9134974823766365,0.99213916
KR6SY0000TX2,0.948792,0.95272774
KR6SY0000TY0,0.948967,0.9613732
KR6MD0001HR4,0.800342,0.9608152
KR6MD0001HS2,0.8181649999999999,0.96224624
KR6MD0001HQ6,0.85364,0.99511254
KR6MZ0000R07,0.8929859013091642,0.993838
KR6MZ0000R64,0.9400130916414904,0.99143136
KR6MD0001GH7,0.8499607250755288,0.9946745
KR6KB0001P73,0.8488872104733133,0.9873822
KR6MD0001GJ3,0.844792547834844,0.993838
KR6MD0001GK1,0.8544149043303122,0.99225223
20210531001017_26222,0.8926723446893788,0.99048316
KR6YT0000BG3,0.9744209466263847,0.9930901
KR6MD0001GL9,0.8625931520644511,0.9930901
KR6MD0001GM7,0.8741430010070493,0.99446833
KR6HN00011N8,0.844792547834844,0.993838
KR6SH0001HW2,0.9068902316213494,0.98673266
20210531001017_26223,0.8950551102204408,0.9974481
KR6MD0001KQ0,0.856326,0.99480236
KR6SS0001LD1,0.9311017119838872,0.99505204
KR6MZ0000R98,0.9067270896273917,0.99031967
KR6HN00011P3,0.844792547834844,0.99395263
KR6HN00011Q1,0.8499617321248742,0.9949233
KR6SS0001GZ4,0.898357,0.9971469
KR6SS0001H35,0.9087799999999999,1.0020986
KR6SS0001H43,0.879101,0.98985535
KR6SS0001H01,0.899758,1.0081056
KR6SS0001H19,0.903083,1.0011972
KR6MD0001KR8,0.823585,0.9841449
KR6SS0001H27,0.9204600000000001,0.99951416
KR6MZ0000R80,0.8927995971802618,0.9887428
KR6SH0001HY8,0.9083716012084592,0.99517965
KR6SH0001HZ5,0.908510574018127,1.0006737
KR6MZ0000RA4,0.9401802618328298,0.98872256
KR6KS00015M1,0.8627129909365558,0.9932069
KR6KB0001PA1,0.8744420946626383,0.99452615
KR6SS0001H68,0.928766,1.0048883
KR6HH0000BD0,0.887511,0.959675
KR6KS00015N9,0.8786636455186303,0.99517965
KR6SS0001LB5,0.9203947633434039,0.99273163
KR6SH0001HX0,0.8943605236656597,0.9932315
KR6SS0001LC3,0.9240876132930514,0.9938116
KR6KS00016R8,0.886534,1.0002358
KR6KS00016S6,0.808334,0.97452646
KR6ZY0000AB3,0.8863061430010071,0.9970194
KR6MZ0000RH9,0.9370704934541794,0.9907311
KR6KW0000BQ5,0.8052199999999999,0.9806506
KR6KB0001PQ7,0.8549530000000001,0.99998057
KR6MZ0000RE6,0.8893091641490433,0.9970194
KR6HN00011S7,0.8499556898288015,0.99757326
KR6KB0001PM6,0.8503474320241693,0.9970194
KR6SS0001M12,0.911565,1.0022833
KR6SS0001M04,0.9185216515609265,0.9973208
KR6MD0001JQ2,0.793917,0.9549667
KR6MD0001JP4,0.821575,0.98502105
KR6MD0001JM1,0.854374,0.99538994
KR6MD0001JN9,0.798932,0.932009
KR6ZW0000CS7,0.79652,0.9395122
KR6HN00014R3,0.807496,0.9494032
KR6ZW0000CQ1,0.807823,0.9643163
KR6MD0001HM5,0.8621923464249748,0.9936138
KR6MD0001HK9,0.8436294058408862,0.9933814
KR6KB0001Q64,0.8489073514602216,0.98866457
KR6MZ0000RV0,0.9008398791540786,0.99008507
KR6MZ0000RW8,0.9085971802618329,0.9903575
KR6MD0001HL7,0.853944612286002,0.99246377
KR6NH0001352,0.9150100704934541,0.99652344
KR6MD0001L57,0.794104,0.9549029
KR6MD0001L40,0.8488610000000001,0.99377763
KR6ZY0000AE7,0.8999355488418933,0.99519837
KR6ZY0000AD9,0.8999355488418933,0.99519837
KR6SS0001MN8,0.9135991943605237,0.99408495
KR6SS0001MR9,0.9215790533736153,0.9960724
KR6SS0001MQ1,0.9268942598187311,0.9939735
20210607000076_26265,0.9044829659318637,0.9769977
20210607000076_26266,0.9017665330661322,0.99982095
KR6SS0001MP3,0.922882175226586,0.9928349
KR6KS00017P0,0.8302700000000001,0.989914
KR6MZ0000S30,0.9383877139979859,0.985966
KR6MZ0000S14,0.8939506545820746,0.99259067
KR6SS0001K63,0.926386,0.9974311
KR6DS00008A0,0.8716878147029204,0.98368865
KR6SS0001K55,0.9057120000000001,0.9907224
KR6SS0001KC5,0.9070819999999999,1.0063641
KR6HN00012R7,0.8436233635448137,0.99259067
KR6NH0001360,0.9234582074521652,0.99163353
KR6SS0001K30,0.902697,0.9973427
KR6SS0001K71,0.884151,0.9718314
KR6KS00017R6,0.820976,0.9734685
KR6KS00017V8,0.796045,0.9570288
KR6SS0001MY5,0.9134189325276939,0.9936746
KR6SS0001K48,0.905907,1.0054398
KR6SS0001KB7,0.9056200000000001,0.99856687
KR6SS0001K97,0.917544,1.0006788
KR6MZ0000S48,0.9436404833836859,0.98368865
KR6SH0001KH7,0.9088851963746223,0.9941993
KR6KS00017Q8,0.817195,0.979196
KR6MZ0000SB0,0.9014179254783484,0.9994416
KR6KW0000C58,0.805852,0.9800644
KR6KW0000C33,0.896235,1.0170785
KR6MZ0000S89,0.9385981873111783,0.9844763
KR6MD0001LH7,0.856124,0.99662286
KR6MD0001LN5,0.7967069999999999,0.9555929
KR6ZW0000D01,0.796323,0.9655434
KR6MD0001LG9,0.874705,1.0004343
KR6MD0001LK1,0.7930050000000001,0.93269676
KR6MD0001LJ3,0.82314,0.9835613
KR6MD0001LF1,0.809276,0.9600008
KR6SS0001LM2,0.902919,0.9984552
KR6SS0001LJ8,0.8813479999999999,0.97140366
KR6HN00014J0,0.8453726082578046,0.99454075
KR6KS0001751,0.8771812688821752,0.99568397
KR6KS0001736,0.871766364551863,0.9966918
KR6SS0001LG4,0.8990540000000001,0.99667263
KR6SS0001LH2,0.9127780000000001,0.9864462
KR6KS0001744,0.8835689828801612,0.9869705
KR6MZ0000SN5,0.9050956696878147,0.99138045
KR6YT0000BY6,0.9724068479355489,0.99455917
KR6DS00008G7,0.8585830815709969,0.9899673
KR6NH0001451,0.9079295065458207,0.99752563
KR6MD0001K82,0.8755297079556899,0.99568397
KR6KB0001S47,0.8457472306143001,0.99454075
KR6KB0001S62,0.8573413897280966,0.9921597
KR6MD0001M56,0.825732,0.985589
20210614000073_26306,0.9016042084168336,0.9920106
KR6MZ0000SL9,0.9347190332326284,0.9863977
KR6KS00018B8,0.85988,0.99437624
KR6MD0001KB2,0.845453,0.9997476
KR6MD0001KA4,0.8497744209466264,0.98800737
KR6KB0001SA5,0.8559979859013092,0.9928217
KR6MZ0000SS4,0.8894813695871097,0.99344844
KR6MZ0000ST2,0.8979093655589123,0.9957409
KR6KS00018C6,0.8217399999999999,0.9843697
20210614000073_26307,0.8995521042084169,1.000988
KR6ZY0000A85,0.8949154078549849,0.9957409
KR6SH0001MD2,0.9062769385699899,0.99129295
KR6MD0001K58,0.8521319234642497,0.99553466
KR6MZ0000SZ9,0.9328177240684793,0.9837111
KR6SH0001PP9,0.908214,0.9952458
KR6MZ0000T05,0.9354451158106747,0.9877627
KR6MZ0000T39,0.8962849949647533,0.9997695
KR6SS0001MA5,0.9092950000000001,0.9875802
KR6MZ0000SY2,0.8903923541247485,0.99601156
KR6SS0001MF4,0.901401,0.99475014
KR6SS0001PV4,0.9246858006042296,0.9931095
KR6SS0001PW2,0.9234,0.99849105
KR6SS0001PT8,0.9153031218529707,0.9943948
KR6SH0001MC4,0.8972426988922458,0.99320287
KR6KW0000CL4,0.778568,0.91016006
KR6SS0001MC1,0.875075,0.9634046
KR6MD0001K66,0.8453655589123866,0.9941946
KR6MD0001K74,0.8556535750251761,0.99320287
KR6SS0001MB3,0.882689,0.9722138
KR6SS0001M95,0.904489,1.0033507
KR6SY0000VN9,0.9400729999999999,0.96988195
KR6MD0001K90,0.8858237663645518,0.9943478
KR6HN00016K3,0.7994220000000001,0.94519013
KR6KW0000CH2,0.884415,1.0041599
KR6KW0000CK6,0.805488,0.97596246
KR6SH0001NG3,0.8905730110775427,0.9918667
KR6KS0001850,0.8738308157099697,0.99663675
KR6ZW0000DA3,0.803639,0.97073406
KR6ZW0000DD7,0.7753720000000001,0.94579977
20210628000351_4774,0.9621,0.9903602
KR6YT0000CE6,0.9345,0.97794485
KR6KB0001TJ4,0.8597069486404834,0.9925237
KR6KB0001TK2,0.8604078549848942,0.9927422
KR6MD0001MV6,0.809901,0.9603473
KR6MD0001Q78,0.8593655589123868,0.9925237
KR6MD0001MY0,0.795502,0.9341379
